DARZ_ID;SCHOOL_NAME;TYPE_ID;TYPE_LABEL;LAN_ID;LAN_LABEL;CHILDS_COUNT;FREE_SPACE
31;Aitvaras;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;33;0
31;Aitvaras;6;"Nuo 3 iki 4 metu";1;Lietuviu;30;0
31;Aitvaras;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
31;Aitvaras;8;"Nuo 5 iki 6 metu";1;Lietuviu;23;0
31;Aitvaras;11;"Nuo 5 iki 7 metu";1;Lietuviu;46;1
31;Aitvaras;12;"Nuo 2 iki 3 metu";1;Lietuviu;15;0
31;Aitvaras;13;"Nuo 4 iki 6 metu";1;Lietuviu;24;0
31;Aitvaras;14;"Nuo 3 iki 6 metu";1;Lietuviu;2;0
31;Aitvaras;18;"Nuo 2 iki 4 metu";1;Lietuviu;133;0
31;Aitvaras;25;"Nuo 1,5 iki 7 metu";1;Lietuviu;0;0
32;Atžaleles;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;97;6
32;Atžaleles;4;"Nuo 3 iki 7 metu";1;Lietuviu;23;0
32;Atžaleles;6;"Nuo 3 iki 4 metu";1;Lietuviu;46;7
32;Atžaleles;7;"Nuo 4 iki 5 metu";1;Lietuviu;26;1
32;Atžaleles;8;"Nuo 5 iki 6 metu";1;Lietuviu;25;0
32;Atžaleles;9;"Nuo 6 iki 7 metu";1;Lietuviu;3;2
32;Atžaleles;11;"Nuo 5 iki 7 metu";1;Lietuviu;24;0
32;Atžaleles;20;"Nuo 2 iki 6 metu";1;Lietuviu;17;2
32;Atžaleles;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;0
33;Aušrele;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;82;0
33;Aušrele;6;"Nuo 3 iki 4 metu";1;Lietuviu;3;1
33;Aušrele;7;"Nuo 4 iki 5 metu";1;Lietuviu;54;0
33;Aušrele;8;"Nuo 5 iki 6 metu";1;Lietuviu;22;0
33;Aušrele;9;"Nuo 6 iki 7 metu";1;Lietuviu;1;0
33;Aušrele;11;"Nuo 5 iki 7 metu";1;Lietuviu;43;0
33;Aušrele;12;"Nuo 2 iki 3 metu";1;Lietuviu;4;0
33;Aušrele;18;"Nuo 2 iki 4 metu";1;Lietuviu;70;0
34;Beržynelis;1;"Iki 1,5 metu";1;Lietuviu;15;0
34;Beržynelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;36;0
34;Beržynelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;20;0
34;Beržynelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;19;0
34;Beržynelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;18;0
34;Beržynelis;9;"Nuo 6 iki 7 metu";1;Lietuviu;3;0
34;Beržynelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;26;0
34;Beržynelis;13;"Nuo 4 iki 6 metu";1;Lietuviu;3;3
36;Birutes;6;"Nuo 3 iki 4 metu";1;Lietuviu;4;0
36;Birutes;7;"Nuo 4 iki 5 metu";1;Lietuviu;24;0
36;Birutes;8;"Nuo 5 iki 6 metu";1;Lietuviu;23;0
36;Birutes;9;"Nuo 6 iki 7 metu";1;Lietuviu;1;1
36;Birutes;11;"Nuo 5 iki 7 metu";1;Lietuviu;24;0
36;Birutes;12;"Nuo 2 iki 3 metu";1;Lietuviu;20;0
36;Birutes;18;"Nuo 2 iki 4 metu";1;Lietuviu;20;0
37;Bitute;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;70;0
37;Bitute;4;"Nuo 3 iki 7 metu";1;Lietuviu;25;0
37;Bitute;7;"Nuo 4 iki 5 metu";1;Lietuviu;44;0
37;Bitute;8;"Nuo 5 iki 6 metu";1;Lietuviu;41;0
37;Bitute;9;"Nuo 6 iki 7 metu";1;Lietuviu;2;0
37;Bitute;10;"Nuo 3 iki 5 metu";1;Lietuviu;1;0
37;Bitute;11;"Nuo 5 iki 7 metu";1;Lietuviu;59;0
37;Bitute;18;"Nuo 2 iki 4 metu";1;Lietuviu;78;0
37;Bitute;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
39;Coliuke;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;19;0
39;Coliuke;4;"Nuo 3 iki 7 metu";1;Lietuviu;22;0
39;Coliuke;17;"Nuo 1 iki 2 metu";1;Lietuviu;12;12
39;Coliuke;18;"Nuo 2 iki 4 metu";1;Lietuviu;0;13
40;Ciauškutis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;10;0
40;Ciauškutis;6;"Nuo 3 iki 4 metu";1;Lietuviu;19;0
40;Ciauškutis;7;"Nuo 4 iki 5 metu";1;Lietuviu;27;0
40;Ciauškutis;8;"Nuo 5 iki 6 metu";1;Lietuviu;20;0
40;Ciauškutis;10;"Nuo 3 iki 5 metu";1;Lietuviu;10;0
40;Ciauškutis;11;"Nuo 5 iki 7 metu";1;Lietuviu;43;0
40;Ciauškutis;13;"Nuo 4 iki 6 metu";1;Lietuviu;18;0
41;Daigelis;13;"Nuo 4 iki 6 metu";1;Lietuviu;20;0
41;Daigelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;15;0
44;Drevinukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;48;0
44;Drevinukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;11;3
44;Drevinukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;35;0
44;Drevinukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;37;0
44;Drevinukas;11;"Nuo 5 iki 7 metu";1;Lietuviu;24;0
44;Drevinukas;18;"Nuo 2 iki 4 metu";1;Lietuviu;42;0
44;Drevinukas;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
45;Drugelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;53;0
45;Drugelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;26;0
45;Drugelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
45;Drugelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;25;0
45;Drugelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;17;0
46;"Du gaideliai";3;"Nuo 1,5 iki 3 metu";1;Lietuviu;35;21
46;"Du gaideliai";6;"Nuo 3 iki 4 metu";1;Lietuviu;21;0
46;"Du gaideliai";7;"Nuo 4 iki 5 metu";1;Lietuviu;25;0
46;"Du gaideliai";8;"Nuo 5 iki 6 metu";1;Lietuviu;24;0
46;"Du gaideliai";9;"Nuo 6 iki 7 metu";1;Lietuviu;0;23
46;"Du gaideliai";11;"Nuo 5 iki 7 metu";1;Lietuviu;21;0
46;"Du gaideliai";12;"Nuo 2 iki 3 metu";1;Lietuviu;0;1
46;"Du gaideliai";28;"Nuo 1 iki 7 metu";1;Lietuviu;0;20
47;Eglute;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;104;0
47;Eglute;6;"Nuo 3 iki 4 metu";1;Lietuviu;4;0
47;Eglute;7;"Nuo 4 iki 5 metu";1;Lietuviu;44;0
47;Eglute;8;"Nuo 5 iki 6 metu";1;Lietuviu;44;0
47;Eglute;11;"Nuo 5 iki 7 metu";1;Lietuviu;52;0
47;Eglute;16;"Nuo 4 iki 7 metu";1;Lietuviu;5;0
47;Eglute;18;"Nuo 2 iki 4 metu";1;Lietuviu;73;0
49;Gandriukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;89;0
49;Gandriukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;62;0
49;Gandriukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;43;0
49;Gandriukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;64;0
49;Gandriukas;11;"Nuo 5 iki 7 metu";1;Lietuviu;46;0
50;"Geniuku kalve";3;"Nuo 1,5 iki 3 metu";1;Lietuviu;67;0
50;"Geniuku kalve";6;"Nuo 3 iki 4 metu";1;Lietuviu;32;0
50;"Geniuku kalve";7;"Nuo 4 iki 5 metu";1;Lietuviu;65;0
50;"Geniuku kalve";8;"Nuo 5 iki 6 metu";1;Lietuviu;48;3
50;"Geniuku kalve";9;"Nuo 6 iki 7 metu";1;Lietuviu;1;0
50;"Geniuku kalve";11;"Nuo 5 iki 7 metu";1;Lietuviu;45;0
50;"Geniuku kalve";18;"Nuo 2 iki 4 metu";1;Lietuviu;45;0
51;Gelvonelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;50;0
51;Gelvonelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;19;0
51;Gelvonelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;20;0
51;Gelvonelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;20;0
51;Gelvonelis;16;"Nuo 4 iki 7 metu";1;Lietuviu;6;2
51;Gelvonelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;19;0
52;"Gervele (Dzuku g. 32)";3;"Nuo 1,5 iki 3 metu";1;Lietuviu;24;0
52;"Gervele (Dzuku g. 32)";6;"Nuo 3 iki 4 metu";1;Lietuviu;7;1
52;"Gervele (Dzuku g. 32)";7;"Nuo 4 iki 5 metu";1;Lietuviu;26;1
52;"Gervele (Dzuku g. 32)";8;"Nuo 5 iki 6 metu";1;Lietuviu;23;0
52;"Gervele (Dzuku g. 32)";9;"Nuo 6 iki 7 metu";1;Lietuviu;4;1
52;"Gervele (Dzuku g. 32)";11;"Nuo 5 iki 7 metu";1;Lietuviu;15;0
52;"Gervele (Dzuku g. 32)";18;"Nuo 2 iki 4 metu";1;Lietuviu;14;0
53;Gilužis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;61;0
53;Gilužis;6;"Nuo 3 iki 4 metu";1;Lietuviu;110;0
53;Gilužis;7;"Nuo 4 iki 5 metu";1;Lietuviu;46;0
53;Gilužis;8;"Nuo 5 iki 6 metu";1;Lietuviu;46;0
53;Gilužis;11;"Nuo 5 iki 7 metu";1;Lietuviu;111;0
54;"Gintarelis (Didlaukio g. 35)";3;"Nuo 1,5 iki 3 metu";1;Lietuviu;72;0
54;"Gintarelis (Didlaukio g. 35)";6;"Nuo 3 iki 4 metu";1;Lietuviu;46;0
54;"Gintarelis (Didlaukio g. 35)";7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
54;"Gintarelis (Didlaukio g. 35)";8;"Nuo 5 iki 6 metu";1;Lietuviu;57;0
54;"Gintarelis (Didlaukio g. 35)";10;"Nuo 3 iki 5 metu";1;Lietuviu;23;0
54;"Gintarelis (Didlaukio g. 35)";11;"Nuo 5 iki 7 metu";1;Lietuviu;88;0
54;"Gintarelis (Didlaukio g. 35)";14;"Nuo 3 iki 6 metu";1;Lietuviu;46;0
54;"Gintarelis (Didlaukio g. 35)";18;"Nuo 2 iki 4 metu";1;Lietuviu;60;0
54;"Gintarelis (Didlaukio g. 35)";19;"Nuo 2 iki 5 metu";1;Lietuviu;2;0
54;"Gintarelis (Didlaukio g. 35)";28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
55;Giraite;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;78;0
55;Giraite;6;"Nuo 3 iki 4 metu";1;Lietuviu;43;0
55;Giraite;7;"Nuo 4 iki 5 metu";1;Lietuviu;47;0
55;Giraite;8;"Nuo 5 iki 6 metu";1;Lietuviu;24;0
55;Giraite;10;"Nuo 3 iki 5 metu";1;Lietuviu;20;0
55;Giraite;11;"Nuo 5 iki 7 metu";1;Lietuviu;62;0
55;Giraite;18;"Nuo 2 iki 4 metu";1;Lietuviu;42;0
55;Giraite;28;"Nuo 1 iki 7 metu";1;Lietuviu;1;0
56;Gudrutis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;35;0
56;Gudrutis;7;"Nuo 4 iki 5 metu";1;Lietuviu;20;0
56;Gudrutis;8;"Nuo 5 iki 6 metu";1;Lietuviu;22;0
56;Gudrutis;10;"Nuo 3 iki 5 metu";1;Lietuviu;2;0
56;Gudrutis;11;"Nuo 5 iki 7 metu";1;Lietuviu;21;0
56;Gudrutis;18;"Nuo 2 iki 4 metu";1;Lietuviu;49;0
56;Gudrutis;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
57;Jovarelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;59;0
57;Jovarelis;4;"Nuo 3 iki 7 metu";1;Lietuviu;14;3
57;Jovarelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;45;0
57;Jovarelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;45;0
57;Jovarelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;23;0
57;Jovarelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;89;0
57;Jovarelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;31;0
58;Jurginelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;93;0
58;Jurginelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;18;0
58;Jurginelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;67;0
58;Jurginelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;24;0
58;Jurginelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;58;0
58;Jurginelis;12;"Nuo 2 iki 3 metu";1;Lietuviu;14;0
58;Jurginelis;18;"Nuo 2 iki 4 metu";1;Lietuviu;33;0
58;Jurginelis;19;"Nuo 2 iki 5 metu";1;Lietuviu;2;0
59;Karusele;4;"Nuo 3 iki 7 metu";1;Lietuviu;22;0
59;Karusele;6;"Nuo 3 iki 4 metu";1;Lietuviu;30;2
59;Karusele;8;"Nuo 5 iki 6 metu";1;Lietuviu;22;0
59;Karusele;11;"Nuo 5 iki 7 metu";1;Lietuviu;45;0
59;Karusele;16;"Nuo 4 iki 7 metu";1;Lietuviu;8;5
60;Kaštonas;10;"Nuo 3 iki 5 metu";1;Lietuviu;20;0
60;Kaštonas;11;"Nuo 5 iki 7 metu";1;Lietuviu;21;0
61;Krivule;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;55;0
61;Krivule;10;"Nuo 3 iki 5 metu";1;Lietuviu;42;0
61;Krivule;11;"Nuo 5 iki 7 metu";1;Lietuviu;58;0
61;Krivule;13;"Nuo 4 iki 6 metu";1;Lietuviu;22;0
61;Krivule;18;"Nuo 2 iki 4 metu";1;Lietuviu;36;0
61;Krivule;20;"Nuo 2 iki 6 metu";1;Lietuviu;24;0
62;Kodelciukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;144;0
62;Kodelciukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;45;3
62;Kodelciukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;77;0
62;Kodelciukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;61;1
62;Kodelciukas;11;"Nuo 5 iki 7 metu";1;Lietuviu;48;0
62;Kodelciukas;18;"Nuo 2 iki 4 metu";1;Lietuviu;61;0
62;Kodelciukas;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
66;Lakštingala;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;75;0
66;Lakštingala;6;"Nuo 3 iki 4 metu";1;Lietuviu;35;6
66;Lakštingala;7;"Nuo 4 iki 5 metu";1;Lietuviu;64;0
66;Lakštingala;8;"Nuo 5 iki 6 metu";1;Lietuviu;40;0
66;Lakštingala;11;"Nuo 5 iki 7 metu";1;Lietuviu;49;0
66;Lakštingala;16;"Nuo 4 iki 7 metu";1;Lietuviu;5;2
66;Lakštingala;18;"Nuo 2 iki 4 metu";1;Lietuviu;64;7
68;Lazdynelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;47;0
68;Lazdynelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;94;0
68;Lazdynelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;24;0
68;Lazdynelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;75;0
68;Lazdynelis;16;"Nuo 4 iki 7 metu";1;Lietuviu;16;5
69;Liepsnele;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;16;0
69;Liepsnele;14;"Nuo 3 iki 6 metu";1;Lietuviu;24;1
69;Liepsnele;18;"Nuo 2 iki 4 metu";1;Lietuviu;1;0
71;"Lokiuko giraite";3;"Nuo 1,5 iki 3 metu";1;Lietuviu;89;0
71;"Lokiuko giraite";7;"Nuo 4 iki 5 metu";1;Lietuviu;63;0
71;"Lokiuko giraite";8;"Nuo 5 iki 6 metu";1;Lietuviu;46;0
71;"Lokiuko giraite";9;"Nuo 6 iki 7 metu";1;Lietuviu;1;4
71;"Lokiuko giraite";11;"Nuo 5 iki 7 metu";1;Lietuviu;42;0
71;"Lokiuko giraite";13;"Nuo 4 iki 6 metu";1;Lietuviu;1;1
71;"Lokiuko giraite";18;"Nuo 2 iki 4 metu";1;Lietuviu;59;0
72;Markuciai;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;56;0
72;Markuciai;6;"Nuo 3 iki 4 metu";1;Lietuviu;10;0
72;Markuciai;7;"Nuo 4 iki 5 metu";1;Lietuviu;41;0
72;Markuciai;8;"Nuo 5 iki 6 metu";1;Lietuviu;49;0
72;Markuciai;9;"Nuo 6 iki 7 metu";1;Lietuviu;20;1
72;Markuciai;11;"Nuo 5 iki 7 metu";1;Lietuviu;19;0
72;Markuciai;14;"Nuo 3 iki 6 metu";1;Lietuviu;6;0
72;Markuciai;18;"Nuo 2 iki 4 metu";1;Lietuviu;21;0
73;Mažylis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;50;0
73;Mažylis;6;"Nuo 3 iki 4 metu";1;Lietuviu;9;0
73;Mažylis;7;"Nuo 4 iki 5 metu";1;Lietuviu;20;0
73;Mažylis;8;"Nuo 5 iki 6 metu";1;Lietuviu;22;0
73;Mažylis;11;"Nuo 5 iki 7 metu";1;Lietuviu;22;0
73;Mažylis;18;"Nuo 2 iki 4 metu";1;Lietuviu;23;0
74;Medynelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;139;0
74;Medynelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;83;0
74;Medynelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;46;0
74;Medynelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;54;1
74;Medynelis;9;"Nuo 6 iki 7 metu";1;Lietuviu;21;3
74;Medynelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;22;0
74;Medynelis;13;"Nuo 4 iki 6 metu";1;Lietuviu;23;0
74;Medynelis;28;"Nuo 1 iki 7 metu";1;Lietuviu;1;1
75;Molinukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;56;0
75;Molinukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;25;0
75;Molinukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
75;Molinukas;9;"Nuo 6 iki 7 metu";1;Lietuviu;1;2
75;Molinukas;14;"Nuo 3 iki 6 metu";1;Lietuviu;23;0
75;Molinukas;16;"Nuo 4 iki 7 metu";1;Lietuviu;19;0
76;"Naminukas (Smelio g. 13)";7;"Nuo 4 iki 5 metu";1;Lietuviu;26;3
76;"Naminukas (Smelio g. 13)";8;"Nuo 5 iki 6 metu";1;Lietuviu;23;0
76;"Naminukas (Smelio g. 13)";9;"Nuo 6 iki 7 metu";1;Lietuviu;1;0
76;"Naminukas (Smelio g. 13)";11;"Nuo 5 iki 7 metu";1;Lietuviu;20;0
76;"Naminukas (Smelio g. 13)";18;"Nuo 2 iki 4 metu";1;Lietuviu;34;4
78;Nykštukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;122;0
78;Nykštukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;65;0
78;Nykštukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;50;0
78;Nykštukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;46;0
78;Nykštukas;18;"Nuo 2 iki 4 metu";1;Lietuviu;32;0
79;Ozas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;86;0
79;Ozas;6;"Nuo 3 iki 4 metu";1;Lietuviu;4;0
79;Ozas;7;"Nuo 4 iki 5 metu";1;Lietuviu;48;0
79;Ozas;8;"Nuo 5 iki 6 metu";1;Lietuviu;68;0
79;Ozas;11;"Nuo 5 iki 7 metu";1;Lietuviu;60;0
79;Ozas;18;"Nuo 2 iki 4 metu";1;Lietuviu;50;0
80;Pabiruciai;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;82;0
80;Pabiruciai;6;"Nuo 3 iki 4 metu";1;Lietuviu;22;0
80;Pabiruciai;7;"Nuo 4 iki 5 metu";1;Lietuviu;44;0
80;Pabiruciai;8;"Nuo 5 iki 6 metu";1;Lietuviu;38;0
80;Pabiruciai;9;"Nuo 6 iki 7 metu";1;Lietuviu;0;6
80;Pabiruciai;11;"Nuo 5 iki 7 metu";1;Lietuviu;33;0
80;Pabiruciai;12;"Nuo 2 iki 3 metu";1;Lietuviu;18;0
80;Pabiruciai;13;"Nuo 4 iki 6 metu";1;Lietuviu;2;0
80;Pabiruciai;18;"Nuo 2 iki 4 metu";1;Lietuviu;36;0
80;Pabiruciai;28;"Nuo 1 iki 7 metu";1;Lietuviu;0;1
81;Pagrandukas;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;34;0
81;Pagrandukas;4;"Nuo 3 iki 7 metu";1;Lietuviu;2;0
81;Pagrandukas;6;"Nuo 3 iki 4 metu";1;Lietuviu;5;0
81;Pagrandukas;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
81;Pagrandukas;8;"Nuo 5 iki 6 metu";1;Lietuviu;11;0
81;Pagrandukas;9;"Nuo 6 iki 7 metu";1;Lietuviu;0;0
81;Pagrandukas;11;"Nuo 5 iki 7 metu";1;Lietuviu;22;0
81;Pagrandukas;14;"Nuo 3 iki 6 metu";1;Lietuviu;26;0
81;Pagrandukas;18;"Nuo 2 iki 4 metu";1;Lietuviu;41;0
82;Pakalnute;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;65;0
82;Pakalnute;9;"Nuo 6 iki 7 metu";1;Lietuviu;2;4
82;Pakalnute;10;"Nuo 3 iki 5 metu";1;Lietuviu;52;0
82;Pakalnute;11;"Nuo 5 iki 7 metu";1;Lietuviu;24;0
82;Pakalnute;13;"Nuo 4 iki 6 metu";1;Lietuviu;19;0
82;Pakalnute;18;"Nuo 2 iki 4 metu";1;Lietuviu;52;0
83;Paneriu;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;16;18
83;Paneriu;16;"Nuo 4 iki 7 metu";1;Lietuviu;23;1
83;Paneriu;18;"Nuo 2 iki 4 metu";1;Lietuviu;20;0
84;Papartis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;60;0
84;Papartis;7;"Nuo 4 iki 5 metu";1;Lietuviu;47;0
84;Papartis;8;"Nuo 5 iki 6 metu";1;Lietuviu;45;0
84;Papartis;11;"Nuo 5 iki 7 metu";1;Lietuviu;44;0
84;Papartis;18;"Nuo 2 iki 4 metu";1;Lietuviu;105;0
86;Pasaka;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;30;0
86;Pasaka;4;"Nuo 3 iki 7 metu";1;Lietuviu;79;0
86;Pasaka;6;"Nuo 3 iki 4 metu";1;Lietuviu;16;0
86;Pasaka;7;"Nuo 4 iki 5 metu";1;Lietuviu;45;0
86;Pasaka;8;"Nuo 5 iki 6 metu";1;Lietuviu;19;0
86;Pasaka;11;"Nuo 5 iki 7 metu";1;Lietuviu;49;0
86;Pasaka;13;"Nuo 4 iki 6 metu";1;Lietuviu;13;0
86;Pasaka;18;"Nuo 2 iki 4 metu";1;Lietuviu;44;0
88;Pasakaite;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;111;0
88;Pasakaite;6;"Nuo 3 iki 4 metu";1;Lietuviu;28;0
88;Pasakaite;7;"Nuo 4 iki 5 metu";1;Lietuviu;24;0
88;Pasakaite;11;"Nuo 5 iki 7 metu";1;Lietuviu;69;0
88;Pasakaite;19;"Nuo 2 iki 5 metu";1;Lietuviu;0;0
88;Pasakaite;20;"Nuo 2 iki 6 metu";1;Lietuviu;67;0
89;Peleda;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;67;0
89;Peleda;7;"Nuo 4 iki 5 metu";1;Lietuviu;39;0
89;Peleda;8;"Nuo 5 iki 6 metu";1;Lietuviu;48;0
89;Peleda;11;"Nuo 5 iki 7 metu";1;Lietuviu;26;0
89;Peleda;12;"Nuo 2 iki 3 metu";1;Lietuviu;18;0
89;Peleda;14;"Nuo 3 iki 6 metu";1;Lietuviu;23;0
89;Peleda;16;"Nuo 4 iki 7 metu";1;Lietuviu;10;1
89;Peleda;18;"Nuo 2 iki 4 metu";1;Lietuviu;64;0
89;Peleda;19;"Nuo 2 iki 5 metu";1;Lietuviu;7;0
90;Pelene;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;49;0
90;Pelene;7;"Nuo 4 iki 5 metu";1;Lietuviu;23;0
90;Pelene;8;"Nuo 5 iki 6 metu";1;Lietuviu;20;0
90;Pelene;9;"Nuo 6 iki 7 metu";1;Lietuviu;1;1
90;Pelene;11;"Nuo 5 iki 7 metu";1;Lietuviu;20;0
90;Pelene;18;"Nuo 2 iki 4 metu";1;Lietuviu;24;0
91;Pipiras;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;68;0
91;Pipiras;6;"Nuo 3 iki 4 metu";1;Lietuviu;8;0
91;Pipiras;7;"Nuo 4 iki 5 metu";1;Lietuviu;39;0
91;Pipiras;8;"Nuo 5 iki 6 metu";1;Lietuviu;40;0
91;Pipiras;11;"Nuo 5 iki 7 metu";1;Lietuviu;78;0
91;Pipiras;12;"Nuo 2 iki 3 metu";1;Lietuviu;15;0
91;Pipiras;14;"Nuo 3 iki 6 metu";1;Lietuviu;5;0
91;Pipiras;18;"Nuo 2 iki 4 metu";1;Lietuviu;41;0
93;Pumpurelis;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;35;36
93;Pumpurelis;4;"Nuo 3 iki 7 metu";1;Lietuviu;20;3
93;Pumpurelis;6;"Nuo 3 iki 4 metu";1;Lietuviu;42;8
93;Pumpurelis;7;"Nuo 4 iki 5 metu";1;Lietuviu;43;2
93;Pumpurelis;8;"Nuo 5 iki 6 metu";1;Lietuviu;42;1
93;Pumpurelis;10;"Nuo 3 iki 5 metu";1;Lietuviu;0;22
93;Pumpurelis;11;"Nuo 5 iki 7 metu";1;Lietuviu;60;0
94;Puriena;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;68;0
94;Puriena;7;"Nuo 4 iki 5 metu";1;Lietuviu;50;0
94;Puriena;8;"Nuo 5 iki 6 metu";1;Lietuviu;46;0
94;Puriena;10;"Nuo 3 iki 5 metu";1;Lietuviu;6;0
94;Puriena;11;"Nuo 5 iki 7 metu";1;Lietuviu;41;0
94;Puriena;12;"Nuo 2 iki 3 metu";1;Lietuviu;29;0
94;Puriena;18;"Nuo 2 iki 4 metu";1;Lietuviu;65;0
95;Pušaite;3;"Nuo 1,5 iki 3 metu";1;Lietuviu;122;0
95;Pušaite;6;"Nuo 3 iki 4 metu";1;Lietuviu;24;0
95;Pušaite;7;"Nuo 4 iki 5 metu";1;Lietuviu;45;0
95;Pušaite;8;"Nuo 5 iki 6 metu";1;Lietuviu;46;0
95;Pušaite;11;"Nuo 5 iki 7 metu";1;Lietuviu;46;0
95;Pušaite;18;"Nuo 2 iki 4 metu";1;Lietuviu;23;0
96;"Pušynelis (Miglos g. 53)";3;"Nuo 1,5 iki 3 metu";1;Lietuviu;35;0
96;"Pušynelis (Miglos g. 53)";10;"Nuo 3 iki 5 metu";1;Lietuviu;23;0
96;"Pušynelis (Miglos g. 53)";11;"Nuo 5 iki 7 metu";1;Lietuviu;24;0
96;"Pušynelis (Miglos g. 53)";14;"Nuo 3 iki 6 metu";1;Lietuviu;23;0
